Lugar de residencia;Medida;Valor;
Valverde del Camino;Confirmados PDIA 14 días;11;
Valverde del Camino;Tasa PDIA 14 dias;86,27450980392157;
Valverde del Camino;Confirmados PDIA 7 días;1;
Valverde del Camino;Tasa PDIA 7 dias;7,843137254901961;
Valverde del Camino;Total Confirmados ;868;
Valverde del Camino;Tasa total confirmados;6807,843137254901;
Valverde del Camino;Curados;851;
Valverde del Camino;Fallecidos;2;
Valverde del Camino;Población;12750;
Valverde del Camino;Confirmados PDIA;859;
Valverde del Camino;Tasa PDIA;6737,254901960785;
Valverde del Camino;Confirmados PDIA 14 días;11;
Valverde del Camino;Tasa PDIA 14 dias;86,27450980392157;
Valverde del Camino;Confirmados PDIA 7 días;1;
Valverde del Camino;Tasa PDIA 7 dias;7,843137254901961;
Valverde del Camino;Total Confirmados ;868;
Valverde del Camino;Tasa total confirmados;6807,843137254901;
Valverde del Camino;Curados;851;
Valverde del Camino;Fallecidos;2;
Condado-Campiña;Población;156231;
Condado-Campiña;Confirmados PDIA;14251;
Condado-Campiña;Tasa PDIA;9121,749204703292;
Condado-Campiña;Confirmados PDIA 14 días;105;
Condado-Campiña;Tasa PDIA 14 dias;67,20817251377768;
Condado-Campiña;Confirmados PDIA 7 días;35;
Condado-Campiña;Tasa PDIA 7 dias;22,402724171259226;
Condado-Campiña;Total Confirmados ;14316;
Condado-Campiña;Tasa total confirmados;9163,354263878487;
Condado-Campiña;Curados;13919;
Condado-Campiña;Fallecidos;156;
Almonte;Población;24507;
Almonte;Confirmados PDIA;2310;
Almonte;Tasa PDIA;9425,878320479864;
Almonte;Confirmados PDIA 14 días;14;
Almonte;Tasa PDIA 14 dias;57,12653527563553;
Almonte;Confirmados PDIA 7 días;3;
Almonte;Tasa PDIA 7 dias;12,241400416207615;
Almonte;Total Confirmados ;2318;
Almonte;Tasa total confirmados;9458,522054923082;
Almonte;Curados;2254;
Almonte;Fallecidos;20;
Almonte;Población;24507;
Almonte;Confirmados PDIA;2310;
Almonte;Tasa PDIA;9425,878320479864;
Almonte;Confirmados PDIA 14 días;14;
Almonte;Tasa PDIA 14 dias;57,12653527563553;
Almonte;Confirmados PDIA 7 días;3;
Almonte;Tasa PDIA 7 dias;12,241400416207615;
Almonte;Total Confirmados ;2318;
Almonte;Tasa total confirmados;9458,522054923082;
Almonte;Curados;2254;
Almonte;Fallecidos;20;
Bollullos Par del Condado;Población;14387;
Bollullos Par del Condado;Confirmados PDIA;1294;
Bollullos Par del Condado;Tasa PDIA;8994,23090289845;
Bollullos Par del Condado;Confirmados PDIA 14 días;8;
Bollullos Par del Condado;Tasa PDIA 14 dias;55,60575519566275;
Bollullos Par del Condado;Confirmados PDIA 7 días;2;
Bollullos Par del Condado;Tasa PDIA 7 dias;13,901438798915688;
Bollullos Par del Condado;Total Confirmados ;1298;
Bollullos Par del Condado;Tasa total confirmados;9022,033780496282;
Bollullos Par del Condado;Curados;1261;
Bollullos Par del Condado;Fallecidos;10;
Bollullos Par del Condado;Población;14387;
Bollullos Par del Condado;Confirmados PDIA;1294;
Bollullos Par del Condado;Tasa PDIA;8994,23090289845;
Bollullos Par del Condado;Confirmados PDIA 14 días;8;
Bollullos Par del Condado;Tasa PDIA 14 dias;55,60575519566275;
Bollullos Par del Condado;Confirmados PDIA 7 días;2;
Bollullos Par del Condado;Tasa PDIA 7 dias;13,901438798915688;
Bollullos Par del Condado;Total Confirmados ;1298;
Bollullos Par del Condado;Tasa total confirmados;9022,033780496282;
Bollullos Par del Condado;Curados;1261;
Bollullos Par del Condado;Fallecidos;10;
Campiña Norte;Población;24875;
Campiña Norte;Confirmados PDIA;2023;
Campiña Norte;Tasa PDIA;8132,663316582915;
Campiña Norte;Confirmados PDIA 14 días;3;
Campiña Norte;Tasa PDIA 14 dias;12,06030150753769;
Campiña Norte;Confirmados PDIA 7 días;1;
Campiña Norte;Tasa PDIA 7 dias;4,020100502512563;
Campiña Norte;Total Confirmados ;2035;
Campiña Norte;Tasa total confirmados;8180,904522613066;
Campiña Norte;Curados;1987;
Campiña Norte;Fallecidos;33;
Beas;Población;4341;
Beas;Confirmados PDIA;360;
Beas;Tasa PDIA;8293,0200414651;
Beas;Confirmados PDIA 14 días;1;
Beas;Tasa PDIA 14 dias;23,0361667818475;
Beas;Confirmados PDIA 7 días;1;
Beas;Tasa PDIA 7 dias;23,0361667818475;
Beas;Total Confirmados ;360;
Beas;Tasa total confirmados;8293,0200414651;
Beas;Curados;350;
Beas;Fallecidos;5;
Lucena del Puerto;Población;3261;
Lucena del Puerto;Confirmados PDIA;362;
Lucena del Puerto;Tasa PDIA;11100,889297761423;
Lucena del Puerto;Confirmados PDIA 14 días;0;
Lucena del Puerto;Tasa PDIA 14 dias;0;
Lucena del Puerto;Confirmados PDIA 7 días;0;
Lucena del Puerto;Tasa PDIA 7 dias;0;
Lucena del Puerto;Total Confirmados ;367;
Lucena del Puerto;Tasa total confirmados;11254,216498006746;
Lucena del Puerto;Curados;364;
Lucena del Puerto;Fallecidos;3;
San Juan del Puerto;Población;9411;
San Juan del Puerto;Confirmados PDIA;761;
San Juan del Puerto;Tasa PDIA;8086,282010413347;
San Juan del Puerto;Confirmados PDIA 14 días;2;
San Juan del Puerto;Tasa PDIA 14 dias;21,251726702794603;
San Juan del Puerto;Confirmados PDIA 7 días;0;
San Juan del Puerto;Tasa PDIA 7 dias;0;
San Juan del Puerto;Total Confirmados ;762;
San Juan del Puerto;Tasa total confirmados;8096,907873764743;
San Juan del Puerto;Curados;744;
San Juan del Puerto;Fallecidos;15;
Trigueros;Población;7862;
Trigueros;Confirmados PDIA;540;
Trigueros;Tasa PDIA;6868,481302467566;
Trigueros;Confirmados PDIA 14 días;0;
Trigueros;Tasa PDIA 14 dias;0;
Trigueros;Confirmados PDIA 7 días;0;
Trigueros;Tasa PDIA 7 dias;0;
Trigueros;Total Confirmados ;546;
Trigueros;Tasa total confirmados;6944,797761383872;
Trigueros;Curados;529;
Trigueros;Fallecidos;10;
Campiña Sur;Población;33609;
Campiña Sur;Confirmados PDIA;3052;
Campiña Sur;Tasa PDIA;9080,900949150526;
Campiña Sur;Confirmados PDIA 14 días;47;
Campiña Sur;Tasa PDIA 14 dias;139,84349430212146;
Campiña Sur;Confirmados PDIA 7 días;19;
Campiña Sur;Tasa PDIA 7 dias;56,53247642000655;
Campiña Sur;Total Confirmados ;3059;
Campiña Sur;Tasa total confirmados;9101,728703621055;
Campiña Sur;Curados;2971;
Campiña Sur;Fallecidos;17;
Moguer;Población;21867;
Moguer;Confirmados PDIA;2000;
Moguer;Tasa PDIA;9146,202039603055;
Moguer;Confirmados PDIA 14 días;31;
Moguer;Tasa PDIA 14 dias;141,76613161384734;
Moguer;Confirmados PDIA 7 días;15;
Moguer;Tasa PDIA 7 dias;68,59651529702292;
Moguer;Total Confirmados ;2005;
Moguer;Tasa total confirmados;9169,067544702062;
Moguer;Curados;1955;
Moguer;Fallecidos;8;
Palos de la Frontera;Población;11742;
Palos de la Frontera;Confirmados PDIA;1052;
Palos de la Frontera;Tasa PDIA;8959,291432464657;
Palos de la Frontera;Confirmados PDIA 14 días;16;
Palos de la Frontera;Tasa PDIA 14 dias;136,26298756600238;
Palos de la Frontera;Confirmados PDIA 7 días;4;
Palos de la Frontera;Tasa PDIA 7 dias;34,065746891500595;
Palos de la Frontera;Total Confirmados ;1054;
Palos de la Frontera;Tasa total confirmados;8976,324305910408;
Palos de la Frontera;Curados;1016;
Palos de la Frontera;Fallecidos;9;
Condado Occidental;Población;18115;
Condado Occidental;Confirmados PDIA;1497;
Condado Occidental;Tasa PDIA;8263,869721225505;
Condado Occidental;Confirmados PDIA 14 días;5;
Condado Occidental;Tasa PDIA 14 dias;27,60143527463428;
Condado Occidental;Confirmados PDIA 7 días;3;
Condado Occidental;Tasa PDIA 7 dias;16,56086116478057;
Condado Occidental;Total Confirmados ;1505;
Condado Occidental;Tasa total confirmados;8308,032017664918;
Condado Occidental;Curados;1470;
Condado Occidental;Fallecidos;12;
Bonares;Población;6060;
Bonares;Confirmados PDIA;464;
Bonares;Tasa PDIA;7656,765676567657;
Bonares;Confirmados PDIA 14 días;2;
Bonares;Tasa PDIA 14 dias;33,00330033003301;
Bonares;Confirmados PDIA 7 días;0;
Bonares;Tasa PDIA 7 dias;0;
Bonares;Total Confirmados ;464;
Bonares;Tasa total confirmados;7656,765676567657;
Bonares;Curados;457;
Bonares;Fallecidos;2;
Niebla;Población;4116;
Niebla;Confirmados PDIA;364;
Niebla;Tasa PDIA;8843,537414965986;
Niebla;Confirmados PDIA 14 días;2;
Niebla;Tasa PDIA 14 dias;48,59086491739553;
Niebla;Confirmados PDIA 7 días;2;
Niebla;Tasa PDIA 7 dias;48,59086491739553;
Niebla;Total Confirmados ;367;
Niebla;Tasa total confirmados;8916,423712342079;
Niebla;Curados;362;
Niebla;Fallecidos;1;
Rociana del Condado;Población;7939;
Rociana del Condado;Confirmados PDIA;669;
Rociana del Condado;Tasa PDIA;8426,753999244236;
Rociana del Condado;Confirmados PDIA 14 días;1;
Rociana del Condado;Tasa PDIA 14 dias;12,596044841919639;
Rociana del Condado;Confirmados PDIA 7 días;1;
Rociana del Condado;Tasa PDIA 7 dias;12,596044841919639;
Rociana del Condado;Total Confirmados ;674;
Rociana del Condado;Tasa total confirmados;8489,734223453836;
Rociana del Condado;Curados;651;
Rociana del Condado;Fallecidos;9;
Gibraleón;Población;16498;
Gibraleón;Confirmados PDIA;1325;
Gibraleón;Tasa PDIA;8031,276518365862;
Gibraleón;Confirmados PDIA 14 días;0;
Gibraleón;Tasa PDIA 14 dias;0;
Gibraleón;Confirmados PDIA 7 días;0;
Gibraleón;Tasa PDIA 7 dias;0;
Gibraleón;Total Confirmados ;1331;
Gibraleón;Tasa total confirmados;8067,644562977331;
Gibraleón;Curados;1296;
Gibraleón;Fallecidos;20;
Gibraleón;Población;12737;
Gibraleón;Confirmados PDIA;947;
Gibraleón;Tasa PDIA;7435,031797126482;
Gibraleón;Confirmados PDIA 14 días;0;
Gibraleón;Tasa PDIA 14 dias;0;
Gibraleón;Confirmados PDIA 7 días;0;
Gibraleón;Tasa PDIA 7 dias;0;
Gibraleón;Total Confirmados ;952;
Gibraleón;Tasa total confirmados;7474,2875088325345;
Gibraleón;Curados;920;
Gibraleón;Fallecidos;18;
San Bartolomé de la Torre;Población;3761;
San Bartolomé de la Torre;Confirmados PDIA;378;
San Bartolomé de la Torre;Tasa PDIA;10050,518479127892;
San Bartolomé de la Torre;Confirmados PDIA 14 días;0;
San Bartolomé de la Torre;Tasa PDIA 14 dias;0;
San Bartolomé de la Torre;Confirmados PDIA 7 días;0;
San Bartolomé de la Torre;Tasa PDIA 7 dias;0;
San Bartolomé de la Torre;Total Confirmados ;379;
San Bartolomé de la Torre;Tasa total confirmados;10077,107152353097;
San Bartolomé de la Torre;Curados;376;
San Bartolomé de la Torre;Fallecidos;2;
La Palma del Condado;Población;24240;
La Palma del Condado;Confirmados PDIA;2750;
La Palma del Condado;Tasa PDIA;11344,884488448844;
La Palma del Condado;Confirmados PDIA 14 días;28;
La Palma del Condado;Tasa PDIA 14 dias;115,51155115511551;
La Palma del Condado;Confirmados PDIA 7 días;7;
La Palma del Condado;Tasa PDIA 7 dias;28,877887788778878;
La Palma del Condado;Total Confirmados ;2770;
La Palma del Condado;Tasa total confirmados;11427,392739273926;
La Palma del Condado;Curados;2680;
La Palma del Condado;Fallecidos;44;
Escacena del Campo;Población;2287;
Escacena del Campo;Confirmados PDIA;233;
Escacena del Campo;Tasa PDIA;10188,019239177962;
Escacena del Campo;Confirmados PDIA 14 días;1;
Escacena del Campo;Tasa PDIA 14 dias;43,72540445999125;
Escacena del Campo;Confirmados PDIA 7 días;0;
Escacena del Campo;Tasa PDIA 7 dias;0;
Escacena del Campo;Total Confirmados ;238;
Escacena del Campo;Tasa total confirmados;10406,64626147792;
Escacena del Campo;Curados;230;
Escacena del Campo;Fallecidos;7;
Manzanilla;Población;2118;
Manzanilla;Confirmados PDIA;144;
Manzanilla;Tasa PDIA;6798,86685552408;
Manzanilla;Confirmados PDIA 14 días;5;
Manzanilla;Tasa PDIA 14 dias;236,0717658168083;
Manzanilla;Confirmados PDIA 7 días;0;
Manzanilla;Tasa PDIA 7 dias;0;
Manzanilla;Total Confirmados ;144;
Manzanilla;Tasa total confirmados;6798,86685552408;
Manzanilla;Curados;137;
Manzanilla;Fallecidos;1;
Palma del Condado (La);Población;10801;
Palma del Condado (La);Confirmados PDIA;1428;
Palma del Condado (La);Tasa PDIA;13220,998055735581;
Palma del Condado (La);Confirmados PDIA 14 días;10;
Palma del Condado (La);Tasa PDIA 14 dias;92,58401999814832;
Palma del Condado (La);Confirmados PDIA 7 días;5;
Palma del Condado (La);Tasa PDIA 7 dias;46,29200999907416;
Palma del Condado (La);Total Confirmados ;1440;
Palma del Condado (La);Tasa total confirmados;13332,09887973336;
Palma del Condado (La);Curados;1391;
Palma del Condado (La);Fallecidos;24;
Paterna del Campo;Población;3457;
Paterna del Campo;Confirmados PDIA;211;
Paterna del Campo;Tasa PDIA;6103,557998264391;
Paterna del Campo;Confirmados PDIA 14 días;1;
Paterna del Campo;Tasa PDIA 14 dias;28,92681515765114;
Paterna del Campo;Confirmados PDIA 7 días;0;
Paterna del Campo;Tasa PDIA 7 dias;0;
Paterna del Campo;Total Confirmados ;211;
Paterna del Campo;Tasa total confirmados;6103,557998264391;
Paterna del Campo;Curados;208;
Paterna del Campo;Fallecidos;2;
Villalba del Alcor;Población;3366;
Villalba del Alcor;Confirmados PDIA;502;
Villalba del Alcor;Tasa PDIA;14913,844325609032;
Villalba del Alcor;Confirmados PDIA 14 días;4;
Villalba del Alcor;Tasa PDIA 14 dias;118,83541295306001;
Villalba del Alcor;Confirmados PDIA 7 días;0;
Villalba del Alcor;Tasa PDIA 7 dias;0;
Villalba del Alcor;Total Confirmados ;503;
Villalba del Alcor;Tasa total confirmados;14943,553178847296;
Villalba del Alcor;Curados;489;
Villalba del Alcor;Fallecidos;8;
Villarrasa;Población;2211;
Villarrasa;Confirmados PDIA;232;
Villarrasa;Tasa PDIA;10492,989597467209;
Villarrasa;Confirmados PDIA 14 días;7;
Villarrasa;Tasa PDIA 14 dias;316,59882406151064;
Villarrasa;Confirmados PDIA 7 días;2;
Villarrasa;Tasa PDIA 7 dias;90,45680687471732;
Villarrasa;Total Confirmados ;234;
Villarrasa;Tasa total confirmados;10583,446404341927;
Villarrasa;Curados;225;
Villarrasa;Fallecidos;2;
Huelva-Costa;Población;289548;
Huelva-Costa;Confirmados PDIA;27125;
Huelva-Costa;Tasa PDIA;9368,049511652644;
Huelva-Costa;Confirmados PDIA 14 días;155;
Huelva-Costa;Tasa PDIA 14 dias;53,53171149515797;
Huelva-Costa;Confirmados PDIA 7 días;77;
Huelva-Costa;Tasa PDIA 7 dias;26,593172807272023;
Huelva-Costa;Total Confirmados ;27234;
Huelva-Costa;Tasa total confirmados;9405,694392639562;
Huelva-Costa;Curados;26617;
Huelva-Costa;Fallecidos;204;
Aljaraque;Población;21474;
Aljaraque;Confirmados PDIA;1633;
Aljaraque;Tasa PDIA;7604,545031200521;
Aljaraque;Confirmados PDIA 14 días;3;
Aljaraque;Tasa PDIA 14 dias;13,970382788488404;
Aljaraque;Confirmados PDIA 7 días;1;
Aljaraque;Tasa PDIA 7 dias;4,656794262829468;
Aljaraque;Total Confirmados ;1644;
Aljaraque;Tasa total confirmados;7655,769768091645;
Aljaraque;Curados;1610;
Aljaraque;Fallecidos;17;
Aljaraque;Población;21474;
Aljaraque;Confirmados PDIA;1633;
Aljaraque;Tasa PDIA;7604,545031200521;
Aljaraque;Confirmados PDIA 14 días;3;
Aljaraque;Tasa PDIA 14 dias;13,970382788488404;
Aljaraque;Confirmados PDIA 7 días;1;
Aljaraque;Tasa PDIA 7 dias;4,656794262829468;
Aljaraque;Total Confirmados ;1644;
Aljaraque;Tasa total confirmados;7655,769768091645;
Aljaraque;Curados;1610;
Aljaraque;Fallecidos;17;
Andévalo Occidental;Población;14923;
Andévalo Occidental;Confirmados PDIA;947;
Andévalo Occidental;Tasa PDIA;6345,908999530925;
Andévalo Occidental;Confirmados PDIA 14 días;2;
Andévalo Occidental;Tasa PDIA 14 dias;13,402130938819273;
Andévalo Occidental;Confirmados PDIA 7 días;0;
Andévalo Occidental;Tasa PDIA 7 dias;0;
Andévalo Occidental;Total Confirmados ;953;
Andévalo Occidental;Tasa total confirmados;6386,115392347383;
Andévalo Occidental;Curados;925;
Andévalo Occidental;Fallecidos;20;
Almendro (El);Población;840;
Almendro (El);Confirmados PDIA;57;
Almendro (El);Tasa PDIA;6785,714285714285;
Almendro (El);Confirmados PDIA 14 días;0;
Almendro (El);Tasa PDIA 14 dias;0;
Almendro (El);Confirmados PDIA 7 días;0;
Almendro (El);Tasa PDIA 7 dias;0;
Almendro (El);Total Confirmados ;59;
Almendro (El);Tasa total confirmados;7023,809523809524;
Almendro (El);Curados;59;
Almendro (El);Fallecidos;0;
Alosno;Población;3933;
Alosno;Confirmados PDIA;231;
Alosno;Tasa PDIA;5873,379099923723;
Alosno;Confirmados PDIA 14 días;1;
Alosno;Tasa PDIA 14 dias;25,425883549453342;
Alosno;Confirmados PDIA 7 días;0;
Alosno;Tasa PDIA 7 dias;0;
Alosno;Total Confirmados ;232;
Alosno;Tasa total confirmados;5898,8049834731755;
Alosno;Curados;223;
Alosno;Fallecidos;6;
Cabezas Rubias;Población;706;
Cabezas Rubias;Confirmados PDIA;52;
Cabezas Rubias;Tasa PDIA;7365,439093484419;
Cabezas Rubias;Confirmados PDIA 14 días;0;
Cabezas Rubias;Tasa PDIA 14 dias;0;
Cabezas Rubias;Confirmados PDIA 7 días;0;
Cabezas Rubias;Tasa PDIA 7 dias;0;
Cabezas Rubias;Total Confirmados ;52;
Cabezas Rubias;Tasa total confirmados;7365,439093484419;
Cabezas Rubias;Curados;52;
Cabezas Rubias;Fallecidos;0;
Granado (El);Población;532;
Granado (El);Confirmados PDIA;40;
Granado (El);Tasa PDIA;7518,796992481202;
Granado (El);Confirmados PDIA 14 días;0;
Granado (El);Tasa PDIA 14 dias;0;
Granado (El);Confirmados PDIA 7 días;0;
Granado (El);Tasa PDIA 7 dias;0;
Granado (El);Total Confirmados ;40;
Granado (El);Tasa total confirmados;7518,796992481202;
Granado (El);Curados;36;
Granado (El);Fallecidos;3;
Paymogo;Población;1162;
Paymogo;Confirmados PDIA;85;
Paymogo;Tasa PDIA;7314,974182444062;
Paymogo;Confirmados PDIA 14 días;0;
Paymogo;Tasa PDIA 14 dias;0;
Paymogo;Confirmados PDIA 7 días;0;
Paymogo;Tasa PDIA 7 dias;0;
Paymogo;Total Confirmados ;85;
Paymogo;Tasa total confirmados;7314,974182444062;
Paymogo;Curados;82;
Paymogo;Fallecidos;2;
Puebla de Guzmán;Población;3092;
Puebla de Guzmán;Confirmados PDIA;174;
Puebla de Guzmán;Tasa PDIA;5627,425614489004;
Puebla de Guzmán;Confirmados PDIA 14 días;0;
Puebla de Guzmán;Tasa PDIA 14 dias;0;
Puebla de Guzmán;Confirmados PDIA 7 días;0;
Puebla de Guzmán;Tasa PDIA 7 dias;0;
Puebla de Guzmán;Total Confirmados ;174;
Puebla de Guzmán;Tasa total confirmados;5627,425614489004;
Puebla de Guzmán;Curados;170;
Puebla de Guzmán;Fallecidos;3;
Sanlúcar de Guadiana;Población;403;
Sanlúcar de Guadiana;Confirmados PDIA;35;
Sanlúcar de Guadiana;Tasa PDIA;8684,863523573202;
Sanlúcar de Guadiana;Confirmados PDIA 14 días;0;
Sanlúcar de Guadiana;Tasa PDIA 14 dias;0;
Sanlúcar de Guadiana;Confirmados PDIA 7 días;0;
Sanlúcar de Guadiana;Tasa PDIA 7 dias;0;
Sanlúcar de Guadiana;Total Confirmados ;35;
Sanlúcar de Guadiana;Tasa total confirmados;8684,863523573202;
Sanlúcar de Guadiana;Curados;34;
Sanlúcar de Guadiana;Fallecidos;0;
Santa Bárbara de Casa;Población;1043;
Santa Bárbara de Casa;Confirmados PDIA;46;
Santa Bárbara de Casa;Tasa PDIA;4410,354745925216;
Santa Bárbara de Casa;Confirmados PDIA 14 días;0;
Santa Bárbara de Casa;Tasa PDIA 14 dias;0;
Santa Bárbara de Casa;Confirmados PDIA 7 días;0;
Santa Bárbara de Casa;Tasa PDIA 7 dias;0;
Santa Bárbara de Casa;Total Confirmados ;46;
Santa Bárbara de Casa;Tasa total confirmados;4410,354745925216;
Santa Bárbara de Casa;Curados;42;
Santa Bárbara de Casa;Fallecidos;4;
Villanueva de las Cruces;Población;387;
Villanueva de las Cruces;Confirmados PDIA;20;
Villanueva de las Cruces;Tasa PDIA;5167,958656330749;
Villanueva de las Cruces;Confirmados PDIA 14 días;0;
Villanueva de las Cruces;Tasa PDIA 14 dias;0;
Villanueva de las Cruces;Confirmados PDIA 7 días;0;
Villanueva de las Cruces;Tasa PDIA 7 dias;0;
Villanueva de las Cruces;Total Confirmados ;20;
Villanueva de las Cruces;Tasa total confirmados;5167,958656330749;
Villanueva de las Cruces;Curados;20;
Villanueva de las Cruces;Fallecidos;0;
Villanueva de los Castillejos;Población;2825;
Villanueva de los Castillejos;Confirmados PDIA;207;
Villanueva de los Castillejos;Tasa PDIA;7327,433628318585;
Villanueva de los Castillejos;Confirmados PDIA 14 días;1;
Villanueva de los Castillejos;Tasa PDIA 14 dias;35,39823008849557;
Villanueva de los Castillejos;Confirmados PDIA 7 días;0;
Villanueva de los Castillejos;Tasa PDIA 7 dias;0;
Villanueva de los Castillejos;Total Confirmados ;210;
Villanueva de los Castillejos;Tasa total confirmados;7433,62831858407;
Villanueva de los Castillejos;Curados;207;
Villanueva de los Castillejos;Fallecidos;2;
Ayamonte;Población;21104;
Ayamonte;Confirmados PDIA;2095;
Ayamonte;Tasa PDIA;9927,028051554209;
Ayamonte;Confirmados PDIA 14 días;10;
Ayamonte;Tasa PDIA 14 dias;47,384382107657316;
Ayamonte;Confirmados PDIA 7 días;5;
Ayamonte;Tasa PDIA 7 dias;23,692191053828658;
Ayamonte;Total Confirmados ;2100;
Ayamonte;Tasa total confirmados;9950,720242608037;
Ayamonte;Curados;2068;
Ayamonte;Fallecidos;9;
Ayamonte;Población;21104;
Ayamonte;Confirmados PDIA;2095;
Ayamonte;Tasa PDIA;9927,028051554209;
Ayamonte;Confirmados PDIA 14 días;10;
Ayamonte;Tasa PDIA 14 dias;47,384382107657316;
Ayamonte;Confirmados PDIA 7 días;5;
Ayamonte;Tasa PDIA 7 dias;23,692191053828658;
Ayamonte;Total Confirmados ;2100;
Ayamonte;Tasa total confirmados;9950,720242608037;
Ayamonte;Curados;2068;
Ayamonte;Fallecidos;9;
Cartaya;Población;20083;
Cartaya;Confirmados PDIA;2071;
Cartaya;Tasa PDIA;10312,20435193945;
Cartaya;Confirmados PDIA 14 días;62;
Cartaya;Tasa PDIA 14 dias;308,7188169098242;
Cartaya;Confirmados PDIA 7 días;31;
Cartaya;Tasa PDIA 7 dias;154,3594084549121;
Cartaya;Total Confirmados ;2075;
Cartaya;Tasa total confirmados;10332,121694965892;
Cartaya;Curados;1964;
Cartaya;Fallecidos;13;
Cartaya;Población;20083;
Cartaya;Confirmados PDIA;2071;
Cartaya;Tasa PDIA;10312,20435193945;
Cartaya;Confirmados PDIA 14 días;62;
Cartaya;Tasa PDIA 14 dias;308,7188169098242;
Cartaya;Confirmados PDIA 7 días;31;
Cartaya;Tasa PDIA 7 dias;154,3594084549121;
Cartaya;Total Confirmados ;2075;
Cartaya;Tasa total confirmados;10332,121694965892;
Cartaya;Curados;1964;
Cartaya;Fallecidos;13;
Huelva (zbs);Población;143837;
Huelva (zbs);Confirmados PDIA;12614;
Huelva (zbs);Tasa PDIA;8769,648977662215;
Huelva (zbs);Confirmados PDIA 14 días;45;
Huelva (zbs);Tasa PDIA 14 dias;31,285413349833494;
Huelva (zbs);Confirmados PDIA 7 días;23;
Huelva (zbs);Tasa PDIA 7 dias;15,990322378803786;
Huelva (zbs);Total Confirmados ;12679;
Huelva (zbs);Tasa total confirmados;8814,83901916753;
Huelva (zbs);Curados;12416;
Huelva (zbs);Fallecidos;106;
Huelva (capital);Población;143837;
Huelva (capital);Confirmados PDIA;12614;
Huelva (capital);Tasa PDIA;8769,648977662215;
Huelva (capital);Confirmados PDIA 14 días;45;
Huelva (capital);Tasa PDIA 14 dias;31,285413349833494;
Huelva (capital);Confirmados PDIA 7 días;23;
Huelva (capital);Tasa PDIA 7 dias;15,990322378803786;
Huelva (capital);Total Confirmados ;12679;
Huelva (capital);Tasa total confirmados;8814,83901916753;
Huelva (capital);Curados;12416;
Huelva (capital);Fallecidos;106;
Isla Cristina;Población;21393;
Isla Cristina;Confirmados PDIA;3145;
Isla Cristina;Tasa PDIA;14701,070443603048;
Isla Cristina;Confirmados PDIA 14 días;14;
Isla Cristina;Tasa PDIA 14 dias;65,44196699855092;
Isla Cristina;Confirmados PDIA 7 días;6;
Isla Cristina;Tasa PDIA 7 dias;28,046557285093254;
Isla Cristina;Total Confirmados ;3148;
Isla Cristina;Tasa total confirmados;14715,093722245596;
Isla Cristina;Curados;3092;
Isla Cristina;Fallecidos;20;
Isla Cristina;Población;21393;
Isla Cristina;Confirmados PDIA;3145;
Isla Cristina;Tasa PDIA;14701,070443603048;
Isla Cristina;Confirmados PDIA 14 días;14;
Isla Cristina;Tasa PDIA 14 dias;65,44196699855092;
Isla Cristina;Confirmados PDIA 7 días;6;
Isla Cristina;Tasa PDIA 7 dias;28,046557285093254;
Isla Cristina;Total Confirmados ;3148;
Isla Cristina;Tasa total confirmados;14715,093722245596;
Isla Cristina;Curados;3092;
Isla Cristina;Fallecidos;20;
Lepe;Población;31379;
Lepe;Confirmados PDIA;3344;
Lepe;Tasa PDIA;10656,808693712355;
Lepe;Confirmados PDIA 14 días;11;
Lepe;Tasa PDIA 14 dias;35,05529175563275;
Lepe;Confirmados PDIA 7 días;8;
Lepe;Tasa PDIA 7 dias;25,49475764046018;
Lepe;Total Confirmados ;3353;
Lepe;Tasa total confirmados;10685,490296057873;
Lepe;Curados;3283;
Lepe;Fallecidos;14;
Lepe;Población;27880;
Lepe;Confirmados PDIA;3034;
Lepe;Tasa PDIA;10882,35294117647;
Lepe;Confirmados PDIA 14 días;11;
Lepe;Tasa PDIA 14 dias;39,45480631276901;
Lepe;Confirmados PDIA 7 días;8;
Lepe;Tasa PDIA 7 dias;28,694404591104735;
Lepe;Total Confirmados ;3042;
Lepe;Tasa total confirmados;10911,047345767576;
Lepe;Curados;2977;
Lepe;Fallecidos;13;
San Silvestre de Guzmán;Población;614;
San Silvestre de Guzmán;Confirmados PDIA;25;
San Silvestre de Guzmán;Tasa PDIA;4071,661237785016;
San Silvestre de Guzmán;Confirmados PDIA 14 días;0;
San Silvestre de Guzmán;Tasa PDIA 14 dias;0;
San Silvestre de Guzmán;Confirmados PDIA 7 días;0;
San Silvestre de Guzmán;Tasa PDIA 7 dias;0;
San Silvestre de Guzmán;Total Confirmados ;25;
San Silvestre de Guzmán;Tasa total confirmados;4071,661237785016;
San Silvestre de Guzmán;Curados;25;
San Silvestre de Guzmán;Fallecidos;0;
Villablanca;Población;2885;
Villablanca;Confirmados PDIA;285;
Villablanca;Tasa PDIA;9878,682842287695;
Villablanca;Confirmados PDIA 14 días;0;
Villablanca;Tasa PDIA 14 dias;0;
Villablanca;Confirmados PDIA 7 días;0;
Villablanca;Tasa PDIA 7 dias;0;
Villablanca;Total Confirmados ;286;
Villablanca;Tasa total confirmados;9913,344887348354;
Villablanca;Curados;281;
Villablanca;Fallecidos;1;
Punta Umbría;Población;15355;
Punta Umbría;Confirmados PDIA;1276;
Punta Umbría;Tasa PDIA;8309,996743731683;
